idClass,idSubject,idTeacher,location
17003,134517,5932,B9
17004,134517,5932,D3
17005,134517,5933,C1
17006,134517,5933,C2
17007,134517,5933,D6
17008,134517,5933,D4
17009,134517,5933,D5
17010,134517,5934,B1
17011,134517,5934,D5
17012,134517,5934,D4
17013,134517,5934,TC
17014,134517,5934,D4
17015,134517,5935,D3
17016,134517,5935,B9
17017,134517,5935,D4
17018,134517,5935,D9
17019,134517,5935,D9
17020,715235,5936,D5
17021,715235,5936,D4
17022,715235,5936,D3
17023,715235,5936,B1
17024,715235,5936,B7
17025,715235,5937,D3
17026,715235,5937,D5
17027,715235,5937,D4
17028,715235,5937,B7
17029,715235,5937,B9
17030,715235,5938,C2
17031,715235,5938,TC
17032,715235,5938,D4
17033,715235,5938,C1
17034,715235,5938,B7
17035,715235,5939,D9
17036,715235,5939,B1
17037,715235,5939,B7
17038,715235,5939,D5
17039,715235,5939,TC
17040,715235,5940,B9
17041,715235,5940,C2
17042,715235,5940,D4
17043,715235,5940,TC
17044,715235,5940,C1
17045,134005,5941,D5
17046,134005,5941,TC
17047,134005,5941,TC
17048,134005,5941,C1
17049,134005,5941,D5
17050,134005,5942,D9
17051,134005,5942,D9
17052,134005,5942,B9
17053,134005,5942,D5
17054,134005,5942,C2
17055,134005,5943,D9
17056,134005,5943,C2
17057,134005,5943,D5
17058,134005,5943,B9
17059,134005,5943,D3
17060,134005,5944,D5
17061,134005,5944,B1
17062,134005,5944,D3
17063,134005,5944,C1
17064,134005,5944,D3
17065,134005,5945,D9
17066,134005,5945,D9
17067,134005,5945,D3
17068,134005,5945,B7
17069,134005,5945,TC
17070,133978,5946,B1
17071,133978,5946,B1
17072,133978,5946,TC
17073,133978,5946,D4
17074,133978,5946,D6
17075,133978,5947,D4
17076,133978,5947,D3
17077,133978,5947,C2
17078,133978,5947,C2
17079,133978,5947,B9
17080,133978,5948,C2
17081,133978,5948,B1
17082,133978,5948,D3
17083,133978,5948,D6
17084,133978,5948,TC
17085,133978,5949,D4
17086,133978,5949,D9
17087,133978,5949,C1
17088,133978,5949,B1
17089,133978,5949,C1
17090,133978,5950,TC
17091,133978,5950,D4
17092,133978,5950,D5
17093,133978,5950,C1
17094,133978,5950,D5
17095,133982,5951,D9
17096,133982,5951,B1
17097,133982,5951,B9
17098,133982,5951,D6
17099,133982,5951,TC
17100,133982,5952,TC
17101,133982,5952,D3
17102,133982,5952,D4
17103,133982,5952,D4
17104,133982,5952,C2
17105,133982,5953,TC
17106,133982,5953,C1
17107,133982,5953,D9
17108,133982,5953,B9
17109,133982,5953,D5
17110,133982,5954,B1
17111,133982,5954,C2
17112,133982,5954,B9
17113,133982,5954,B1
17114,133982,5954,B7
17115,133982,5955,TC
17116,133982,5955,D9
17117,133982,5955,D6
17118,133982,5955,C1
17119,133982,5955,B1
17120,131554,5956,C2
17121,131554,5956,B9
17122,131554,5956,C1
17123,131554,5956,C2
17124,131554,5956,D5
17125,131554,5957,C1
17126,131554,5957,C2
17127,131554,5957,B9
17128,131554,5957,D4
17129,131554,5957,D3
17130,131554,5958,D9
17131,131554,5958,C1
17132,131554,5958,TC
17133,131554,5958,C2
17134,131554,5958,D5
17135,131554,5959,TC
17136,131554,5959,D3
17137,131554,5959,D6
17138,131554,5959,D5
17139,131554,5959,D6
17140,131554,5960,D3
17141,131554,5960,B9
17142,131554,5960,D4
17143,131554,5960,B7
17144,131554,5960,D3
17145,133962,5961,B7
17146,133962,5961,D4
17147,133962,5961,D5
17148,133962,5961,D9
17149,133962,5961,D5
17150,133962,5962,D3
17151,133962,5962,D4
17152,133962,5962,D5
17153,133962,5962,D6
17154,133962,5962,D5
17155,133962,5963,B9
17156,133962,5963,D5
17157,133962,5963,C2
17158,133962,5963,TC
17159,133962,5963,B1
17160,133962,5964,C2
17161,133962,5964,D4
17162,133962,5964,D4
17163,133962,5964,B7
17164,133962,5964,B9
17165,133962,5965,B7
17166,133962,5965,D4
17167,133962,5965,B7
17168,133962,5965,D5
17169,133962,5965,B7
17170,131555,5966,D5
17171,131555,5966,B9
17172,131555,5966,D5
17173,131555,5966,B9
17174,131555,5966,D5
17175,131555,5967,D5
17176,131555,5967,B1
17177,131555,5967,B7
17178,131555,5967,B9
17179,131555,5967,B1
17180,131555,5968,B9
17181,131555,5968,D3
17182,131555,5968,D4
17183,131555,5968,D9
17184,131555,5968,D3
17185,131555,5969,D4
17186,131555,5969,D5
17187,131555,5969,D5
17188,131555,5969,C2
17189,131555,5969,C1
17190,131555,5970,D4
17191,131555,5970,D4
17192,131555,5970,D4
17193,131555,5970,D9
17194,131555,5970,D4
17195,715177,5971,B9
17196,715177,5971,D6
17197,715177,5971,D3
17198,715177,5971,D3
17199,715177,5971,B9
17200,715177,5972,TC
17201,715177,5972,B9
17202,715177,5972,D4
17203,715177,5972,B1
17204,715177,5972,D4
17205,715177,5973,D5
17206,715177,5973,D9
17207,715177,5973,B9
17208,715177,5973,D4
17209,715177,5973,TC
17210,715177,5974,TC
17211,715177,5974,C2
17212,715177,5974,C2
17213,715177,5974,C1
17214,715177,5974,B9
17215,715177,5975,D3
17216,715177,5975,D4
17217,715177,5975,D3
17218,715177,5975,D9
17219,715177,5975,B7
17220,715172,5976,B9
17221,715172,5976,TC
17222,715172,5976,D9
17223,715172,5976,C2
17224,715172,5976,TC
17225,715172,5977,D5
17226,715172,5977,B9
17227,715172,5977,B9
17228,715172,5977,C2
17229,715172,5977,C1
17230,715172,5978,B7
17231,715172,5978,B1
17232,715172,5978,C1
17233,715172,5978,C2
17234,715172,5978,D6
17235,715172,5979,B1
17236,715172,5979,C2
17237,715172,5979,C2
17238,715172,5979,B9
17239,715172,5979,C1
17240,715172,5980,B9
17241,715172,5980,B7
17242,715172,5980,B1
17243,715172,5980,B7
17244,715172,5980,B7
17245,719734,5981,TC
17246,719734,5981,C1
17247,719734,5981,C1
17248,719734,5981,D5
17249,719734,5981,D4
17250,719734,5982,B7
17251,719734,5982,D3
17252,719734,5982,TC
17253,719734,5982,C2
17254,719734,5982,D9
17255,719734,5983,D3
17256,719734,5983,B7
17257,719734,5983,C1
17258,719734,5983,C2
17259,719734,5983,C1
17260,719734,5984,D4
17261,719734,5984,C1
17262,719734,5984,B9
17263,719734,5984,B1
17264,719734,5984,B9
17265,719734,5985,TC
17266,719734,5985,C1
17267,719734,5985,D6
17268,719734,5985,TC
17269,719734,5985,B7
17270,131651,5986,C1
17271,131651,5986,D3
17272,131651,5986,C2
17273,131651,5986,B7
17274,131651,5986,D3
17275,131651,5987,C1
17276,131651,5987,B1
17277,131651,5987,D3
17278,131651,5987,D9
17279,131651,5987,B9
17280,131651,5988,D3
17281,131651,5988,B1
17282,131651,5988,C2
17283,131651,5988,D5
17284,131651,5988,TC
17285,131651,5989,D3
17286,131651,5989,C2
17287,131651,5989,D4
17288,131651,5989,B1
17289,131651,5989,TC
17290,131651,5990,B1
17291,131651,5990,B9
17292,131651,5990,D9
17293,131651,5990,C2
17294,131651,5990,C1
17295,134518,5991,D5
17296,134518,5991,D6
17297,134518,5991,TC
17298,134518,5991,C1
17299,134518,5991,C1
17300,134518,5992,D9
17301,134518,5992,D4
17302,134518,5992,B1
17303,134518,5992,B9
17304,134518,5992,D5
17305,134518,5993,C1
17306,134518,5993,B7
17307,134518,5993,TC
17308,134518,5993,D9
17309,134518,5993,C2
17310,134518,5994,D5
17311,134518,5994,B9
17312,134518,5994,B1
17313,134518,5994,D4
17314,134518,5994,D9
17315,134518,5995,B1
17316,134518,5995,B9
17317,134518,5995,C1
17318,134518,5995,B7
17319,134518,5995,D6
17320,131652,5996,D9
17321,131652,5996,TC
17322,131652,5996,B1
17323,131652,5996,B1
17324,131652,5996,D9
17325,131652,5997,D3
17326,131652,5997,C1
17327,131652,5997,B9
17328,131652,5997,D5
17329,131652,5997,D5
17330,131652,5998,D4
17331,131652,5998,TC
17332,131652,5998,D3
17333,131652,5998,D4
17334,131652,5998,D3
17335,131652,5999,C1
17336,131652,5999,C1
17337,131652,5999,TC
17338,131652,5999,B7
17339,131652,5999,D6
17340,131652,6000,D3
17341,131652,6000,D4
17342,131652,6000,D3
17343,131652,6000,TC
17344,131652,6000,C1
