idStudent,idClass,score
171397,12391,8.42
171398,12391,4.04
171399,12391,8.15
171400,12391,9.95
171401,12391,4.11
171402,12391,3.62
171403,12391,1.32
171404,12391,9.14
171405,12391,3.87
171406,12391,2.19
171407,12391,9.4
171408,12391,4.53
171409,12391,7.32
171410,12392,6.43
171411,12392,4.59
171412,12392,2.62
171413,12392,3.87
171414,12392,3.18
171415,12392,2.93
171416,12392,4.75
171417,12392,3.88
171418,12392,2.27
171419,12392,0.36
171420,12392,4.57
171421,12392,3.69
171422,12392,4.55
171423,12392,8.91
171424,12392,8.8
171425,12392,6.0
171426,12392,3.5
171427,12392,4.11
171428,12392,9.47
171429,12392,1.51
171430,12392,3.07
171431,12392,3.26
171432,12392,1.12
171433,12392,4.87
171434,12392,3.82
171435,12392,3.28
171436,12392,2.58
171437,12392,1.96
171438,12392,4.78
171439,12392,3.87
171440,12393,6.33
171441,12393,5.99
171442,12393,6.49
171443,12393,1.67
171444,12393,0.85
171445,12393,6.05
171446,12393,7.14
171447,12393,5.57
171448,12393,4.84
171449,12393,3.23
171450,12393,7.55
171451,12393,4.12
171452,12393,3.19
171453,12393,1.06
171454,12393,7.19
171455,12393,3.42
171456,12393,0.57
171457,12393,0.37
171458,12393,6.71
171459,12393,3.87
171460,12393,0.89
171461,12393,5.83
171462,12393,6.85
171463,12393,3.6
171464,12393,4.39
171465,12393,5.07
171466,12393,6.12
171467,12393,8.62
171468,12393,8.53
171469,12393,1.25
171470,12394,0.62
171471,12394,1.5
171472,12394,0.76
171473,12394,8.6
171474,12394,4.58
171475,12394,1.61
171476,12394,2.61
171477,12394,3.1
171478,12394,5.33
171479,12394,1.23
171480,12394,8.96
171481,12394,4.86
171482,12394,5.08
171483,12394,9.88
171484,12394,8.61
171485,12394,7.0
171486,12394,3.79
171487,12394,8.86
171488,12394,2.43
171489,12394,6.06
171490,12394,8.21
171491,12394,9.1
171492,12394,2.68
171493,12394,4.58
171494,12394,7.13
171495,12394,3.38
171496,12394,3.11
171497,12394,0.77
171498,12394,9.56
171499,12394,2.24
171500,12395,5.5
171501,12395,8.97
171502,12395,1.73
171503,12395,2.8
171504,12395,2.87
171505,12395,6.05
171506,12395,1.28
171507,12395,8.89
171508,12395,6.78
171509,12395,7.06
171510,12395,5.06
171511,12395,2.14
171512,12395,4.89
171513,12395,6.97
171514,12395,1.33
171515,12395,7.33
171516,12395,0.45
171517,12395,5.55
171518,12395,6.14
171519,12395,4.22
171520,12395,3.5
171521,12395,3.11
171522,12395,9.57
171523,12395,1.83
171524,12395,9.71
171525,12395,9.45
171526,12395,5.3
171527,12395,1.96
171528,12395,2.92
171529,12395,8.81
171530,12396,9.79
171531,12396,7.57
171532,12396,6.65
171533,12396,7.14
171534,12396,5.67
171535,12396,3.26
171536,12396,6.66
171537,12396,2.78
171538,12396,2.89
171539,12396,0.09
171540,12396,4.66
171541,12396,5.03
171542,12396,7.65
171543,12396,7.04
171544,12396,4.36
171545,12396,1.89
171546,12396,5.38
171547,12396,4.06
171548,12396,5.55
171549,12396,6.33
171550,12396,0.09
171551,12396,5.83
171552,12396,4.1
171553,12396,0.11
171554,12396,4.96
171555,12396,8.34
171556,12396,6.58
171557,12396,0.83
171558,12396,9.6
171559,12396,8.64
171560,12397,0.5
171561,12397,9.34
171562,12397,3.87
171563,12397,3.81
171564,12397,3.52
171565,12397,9.24
171566,12397,8.92
171567,12397,2.74
171568,12397,9.62
171569,12397,3.08
171570,12397,8.52
171571,12397,8.82
171572,12397,3.41
171573,12397,2.53
171574,12397,9.63
171575,12397,7.81
171576,12397,0.71
171577,12397,2.08
171578,12397,5.9
171579,12397,0.37
171580,12397,6.75
171581,12397,7.15
171582,12397,3.57
171583,12397,5.68
171584,12397,0.36
171585,12397,7.35
171586,12397,8.54
171587,12397,4.25
171588,12397,3.66
171589,12397,9.01
171590,12398,9.25
171591,12398,2.65
171592,12398,1.36
171593,12398,3.0
171594,12398,0.32
171595,12398,0.38
171596,12398,7.48
171597,12398,5.22
171598,12398,9.9
171599,12398,1.83
171600,12398,2.28
171601,12398,0.69
171602,12398,8.06
171603,12398,4.65
171604,12398,2.52
171605,12398,8.87
171606,12398,8.69
171607,12398,3.35
171608,12398,9.51
171609,12398,0.72
171610,12398,9.44
171611,12398,4.3
171612,12398,6.53
171613,12398,0.97
171614,12398,7.46
171615,12398,2.41
171616,12398,1.85
171617,12398,1.13
171618,12398,7.79
171619,12398,7.37
171620,12399,1.18
171621,12399,2.29
171622,12399,7.34
171623,12399,5.05
171624,12399,5.3
171625,12399,7.59
171626,12399,0.54
171627,12399,9.44
171628,12399,5.36
171629,12399,4.58
171630,12399,3.06
171631,12399,5.04
171632,12399,5.71
171633,12399,8.76
171634,12399,1.5
171635,12399,5.67
171636,12399,7.84
171637,12399,2.28
171638,12399,4.9
171639,12399,7.89
171640,12399,0.89
171641,12399,7.22
171642,12399,6.72
171643,12399,5.42
171644,12399,2.6
171645,12399,2.27
171646,12399,0.18
171647,12399,2.84
171648,12399,3.54
171649,12399,8.35
171650,12400,8.78
171651,12400,5.16
171652,12400,4.68
171653,12400,6.48
171654,12400,2.51
171655,12400,2.08
171656,12400,8.38
171657,12400,8.71
171658,12400,7.53
171659,12400,8.66
171660,12400,5.38
171661,12400,6.74
171662,12400,2.97
171663,12400,5.58
171664,12400,1.33
171665,12400,6.94
171666,12400,7.16
171667,12400,0.1
171668,12400,5.13
171669,12400,8.96
171670,12400,2.13
171671,12400,7.31
171672,12400,3.18
171673,12400,0.41
171674,12400,7.3
171675,12400,0.45
171676,12400,6.93
171677,12400,5.57
171678,12400,2.39
171679,12400,2.67
171680,12401,2.31
171681,12401,1.11
171682,12401,3.49
171683,12401,5.15
171684,12401,2.86
171685,12401,5.62
171686,12401,7.14
171687,12401,6.09
171688,12401,4.0
171689,12401,2.37
171690,12401,4.92
171691,12401,1.71
171692,12401,7.21
171693,12401,2.79
171694,12401,5.74
171695,12401,7.9
171696,12401,7.69
171697,12401,6.53
171698,12401,9.83
171699,12401,6.24
171700,12401,5.37
171701,12401,9.31
171702,12401,9.89
171703,12401,7.49
171704,12401,9.68
171705,12401,0.22
171706,12401,1.77
171707,12401,7.38
171708,12401,0.64
171709,12401,9.88
171710,12402,4.79
171711,12402,7.94
171712,12402,9.42
171713,12402,8.35
171714,12402,7.89
171715,12402,9.59
171716,12402,1.28
171717,12402,2.46
171718,12402,7.51
171719,12402,1.24
171720,12402,2.95
171721,12402,7.55
171722,12402,5.44
171723,12402,4.72
171724,12402,6.06
171725,12402,4.05
171726,12402,2.69
171727,12402,0.5
171728,12402,0.69
171729,12402,5.59
171730,12402,1.24
171731,12402,7.61
171732,12402,0.86
171733,12402,4.26
171734,12402,5.48
171735,12402,6.82
171736,12402,7.53
171737,12402,0.53
171738,12402,5.13
171739,12402,9.78
171740,12403,4.97
171741,12403,4.19
171742,12403,2.79
171743,12403,8.63
171744,12403,4.16
171745,12403,8.74
171746,12403,4.48
171747,12403,5.07
171748,12403,3.24
171749,12403,3.74
171750,12403,7.32
171751,12403,4.18
171752,12403,6.81
171753,12403,2.35
171754,12403,8.87
171755,12403,5.87
171756,12403,4.23
171757,12403,9.61
171758,12403,2.21
171759,12403,4.3
171760,12403,9.57
171761,12403,2.75
171762,12403,7.12
171763,12403,1.51
171764,12403,1.3
171765,12403,6.96
171766,12403,2.68
171767,12403,4.27
171768,12403,3.43
171769,12403,5.88
171770,12404,6.64
171771,12404,1.38
171772,12404,4.65
171773,12404,4.64
171774,12404,0.05
171775,12404,0.01
171776,12404,4.45
171777,12404,9.53
171778,12404,5.98
171779,12404,0.19
171780,12404,8.78
171781,12404,9.67
171782,12404,5.93
171783,12404,1.12
171784,12404,1.45
171785,12404,8.13
171786,12404,6.18
171787,12404,3.46
171788,12404,6.98
171789,12404,5.83
171790,12404,9.67
171791,12404,4.7
171792,12404,6.56
171793,12404,9.9
171794,12404,6.76
171795,12404,6.52
171796,12404,4.24
171797,12404,6.46
171798,12404,4.1
171799,12404,6.41
171800,12405,7.91
171801,12405,7.31
171802,12405,8.23
171803,12405,6.61
171804,12405,4.34
171805,12405,8.94
171806,12405,9.22
171807,12405,4.73
171808,12405,7.21
171809,12405,2.8
171810,12405,9.69
171811,12405,3.96
171812,12405,1.63
171813,12405,8.48
171814,12405,4.33
171815,12405,4.2
171816,12405,0.47
171817,12405,8.36
171818,12405,0.45
171819,12405,1.08
171820,12405,1.71
171821,12405,5.86
171822,12405,2.09
171823,12405,6.87
171824,12405,3.54
171825,12405,1.47
171826,12405,2.91
171827,12405,4.44
171828,12405,0.27
171829,12405,6.05
171830,12406,0.06
171831,12406,8.13
171832,12406,4.15
171833,12406,3.8
171834,12406,8.74
171835,12406,6.41
171836,12406,1.96
171837,12406,5.64
171838,12406,1.85
171839,12406,8.55
171840,12406,1.76
171841,12406,8.44
171842,12406,6.48
171843,12406,4.11
171844,12406,5.53
171845,12406,7.13
171846,12406,4.31
171847,12406,1.03
171848,12406,7.8
171849,12406,7.06
171850,12406,5.5
171851,12406,6.61
171852,12406,4.51
171853,12406,7.27
171854,12406,1.35
171855,12406,0.37
171856,12406,2.19
171857,12406,4.74
171858,12406,5.51
171859,12406,5.26
171860,12407,4.07
171861,12407,1.11
171862,12407,4.24
171863,12407,2.33
171864,12407,4.13
171865,12407,7.86
171866,12407,9.06
171867,12407,2.35
171868,12407,2.73
171869,12407,4.43
171870,12407,6.94
171871,12407,7.29
171872,12407,1.14
171873,12407,7.11
171874,12407,7.43
171875,12407,8.79
171876,12407,7.07
171877,12407,4.99
171878,12407,9.04
171879,12407,2.97
171880,12407,2.57
171881,12407,3.39
171882,12407,6.88
171883,12407,5.76
171884,12407,6.56
171885,12407,1.11
171886,12407,9.57
171887,12407,1.18
171888,12407,7.91
171889,12407,1.53
171890,12408,7.2
171891,12408,7.79
171892,12408,8.61
171893,12408,2.65
171894,12408,2.55
171895,12408,7.73
171896,12408,7.19
171897,12408,9.95
171898,12408,8.7
171899,12408,9.82
171900,12408,4.63
171901,12408,8.69
171902,12408,2.16
171903,12408,5.71
171904,12408,1.6
171905,12408,7.29
171906,12408,3.18
171907,12408,8.3
171908,12408,2.75
171909,12408,6.46
171910,12408,0.1
171911,12408,2.94
171912,12408,9.96
171913,12408,7.53
171914,12408,2.71
171915,12408,9.02
171916,12408,5.25
171917,12408,4.9
171918,12408,8.49
171919,12408,0.87
171920,12409,5.25
171921,12409,0.89
171922,12409,8.19
171923,12409,5.98
171924,12409,6.31
171925,12409,6.73
171926,12409,2.18
171927,12409,5.45
171928,12409,9.29
171929,12409,7.03
171930,12409,0.76
171931,12409,0.17
171932,12409,8.41
171933,12409,5.71
171934,12409,5.98
171935,12409,5.95
171936,12409,1.81
171937,12409,6.42
171938,12409,1.42
171939,12409,9.68
171940,12409,4.21
171941,12409,6.81
171942,12409,8.17
171943,12409,9.96
171944,12409,3.45
171945,12409,0.7
171946,12409,7.59
171947,12409,4.61
171948,12409,0.21
171949,12409,1.62
171950,12410,4.43
171951,12410,9.2
171952,12410,9.3
171953,12410,0.49
171954,12410,8.59
171955,12410,1.54
171956,12410,5.69
171957,12410,3.93
171958,12410,6.19
171959,12410,8.56
171960,12410,6.55
171961,12410,9.18
171962,12410,1.54
171963,12410,4.79
171964,12410,8.34
171965,12410,2.7
171966,12410,4.56
171967,12410,1.12
171968,12410,9.09
171969,12410,8.96
171970,12410,4.51
171971,12410,1.84
171972,12410,0.92
171973,12410,1.31
171974,12410,0.32
171975,12410,1.98
171976,12410,2.9
171977,12410,9.0
171978,12410,3.69
171979,12410,3.69
171980,12411,6.27
171981,12411,9.62
171982,12411,7.51
171983,12411,1.5
171984,12411,4.76
171985,12411,9.61
171986,12411,7.8
171987,12411,6.31
171988,12411,3.61
171989,12411,2.73
171990,12411,3.3
171991,12411,2.23
171992,12411,2.88
171993,12411,0.28
171994,12411,8.86
171995,12411,7.07
171996,12411,8.13
171997,12411,0.23
171998,12411,4.8
171999,12411,8.34
172000,12411,5.31
172001,12411,2.57
172002,12411,5.03
172003,12411,7.57
172004,12411,3.02
172005,12411,0.04
172006,12411,4.75
172007,12411,6.59
172008,12411,4.6
172009,12411,4.98
172010,12412,7.41
172011,12412,2.17
172012,12412,9.9
172013,12412,9.29
172014,12412,8.27
172015,12412,6.66
172016,12412,1.45
172017,12412,6.4
172018,12412,2.78
172019,12412,7.61
172020,12412,6.04
172021,12412,3.31
172022,12412,4.21
172023,12412,1.31
172024,12412,0.21
172025,12412,1.79
172026,12412,4.97
172027,12412,3.52
172028,12412,9.29
172029,12412,2.88
172030,12412,9.92
172031,12412,6.58
172032,12412,2.65
172033,12412,3.73
172034,12412,1.3
172035,12412,4.42
172036,12412,0.16
172037,12412,1.39
172038,12412,3.45
172039,12412,6.58
172040,12413,7.38
172041,12413,3.42
172042,12413,0.14
172043,12413,9.04
172044,12413,7.25
172045,12413,3.93
172046,12413,3.92
172047,12413,4.35
172048,12413,8.7
172049,12413,1.25
172050,12413,7.08
172051,12413,6.83
172052,12413,6.66
172053,12413,5.3
172054,12413,2.48
172055,12413,0.2
172056,12413,0.23
172057,12413,6.11
172058,12413,7.35
172059,12413,7.81
172060,12413,0.01
172061,12413,0.32
172062,12413,0.15
172063,12413,8.22
172064,12413,9.93
172065,12413,5.06
172066,12413,3.08
172067,12413,7.95
172068,12413,6.11
172069,12413,4.72
172070,12414,4.56
172071,12414,0.52
172072,12414,7.6
172073,12414,4.54
172074,12414,2.97
172075,12414,4.98
172076,12414,2.18
172077,12414,3.63
172078,12414,5.16
172079,12414,5.95
172080,12414,3.92
172081,12414,1.94
172082,12414,4.06
172083,12414,7.58
172084,12414,3.52
172085,12414,6.51
172086,12414,5.37
172087,12414,7.14
172088,12414,4.17
172089,12414,1.87
172090,12414,7.9
172091,12414,4.02
172092,12414,5.7
172093,12414,2.7
172094,12414,4.97
172095,12414,0.52
172096,12414,3.01
172097,12414,7.48
172098,12414,2.36
172099,12414,6.45
172100,12415,6.63
172101,12415,0.59
172102,12415,6.51
172103,12415,5.0
172104,12415,0.32
172105,12415,6.83
172106,12415,8.33
172107,12415,6.97
172108,12415,6.83
172109,12415,1.59
172110,12415,4.27
172111,12415,0.24
172112,12415,8.48
172113,12415,3.79
172114,12415,3.32
172115,12415,2.69
172116,12415,2.56
172117,12415,7.22
172118,12415,4.28
172119,12415,4.14
172120,12415,1.82
172121,12415,9.99
172122,12415,0.08
172123,12415,6.18
172124,12415,4.73
172125,12415,1.44
172126,12415,0.84
172127,12415,2.57
172128,12415,6.44
172129,12415,7.43
172130,12416,3.58
172131,12416,8.56
172132,12416,7.85
172133,12416,7.9
172134,12416,3.22
172135,12416,6.92
172136,12416,6.73
172137,12416,3.55
172138,12416,2.34
172139,12416,1.51
172140,12416,5.76
172141,12416,4.68
172142,12416,4.73
172143,12416,9.99
172144,12416,4.46
172145,12416,4.3
172146,12416,2.99
172147,12416,9.43
172148,12416,9.62
172149,12416,4.26
172150,12416,7.61
172151,12416,5.34
172152,12416,5.32
172153,12416,4.82
172154,12416,1.15
172155,12416,4.51
172156,12416,7.1
172157,12416,3.71
172158,12416,0.2
172159,12416,8.93
172160,12417,4.65
172161,12417,9.97
172162,12417,1.46
172163,12417,9.67
172164,12417,4.74
172165,12417,9.99
172166,12417,5.81
172167,12417,9.09
172168,12417,6.54
172169,12417,5.04
172170,12417,5.11
172171,12417,9.27
172172,12417,5.95
172173,12417,8.13
172174,12417,1.87
172175,12417,4.72
172176,12417,7.76
172177,12417,1.68
172178,12417,2.12
172179,12417,2.54
172180,12417,2.13
172181,12417,8.99
172182,12417,2.96
172183,12417,4.07
172184,12417,7.19
172185,12417,9.06
172186,12417,5.36
172187,12417,2.15
172188,12417,5.33
172189,12417,3.49
172190,12418,8.68
172191,12418,5.12
172192,12418,7.76
172193,12418,4.51
172194,12418,1.66
172195,12418,2.24
172196,12418,6.63
172197,12418,9.0
172198,12418,0.39
172199,12418,5.81
172200,12418,3.88
172201,12418,2.99
172202,12418,9.8
172203,12418,1.3
172204,12418,6.38
172205,12418,4.32
172206,12418,0.28
172207,12418,6.04
172208,12418,0.15
172209,12418,9.06
172210,12418,4.31
172211,12418,4.7
172212,12418,2.71
172213,12418,0.21
172214,12418,3.91
172215,12418,1.17
172216,12418,5.97
172217,12418,4.29
172218,12418,1.89
172219,12418,3.15
172220,12419,7.75
172221,12419,0.17
172222,12419,5.48
172223,12419,2.75
172224,12419,6.58
172225,12419,2.01
172226,12419,6.14
172227,12419,5.75
172228,12419,9.38
172229,12419,6.76
172230,12419,8.86
172231,12419,7.14
172232,12419,1.73
172233,12419,5.05
172234,12419,1.61
172235,12419,2.83
172236,12419,2.18
172237,12419,8.6
172238,12419,6.17
172239,12419,5.61
172240,12419,9.34
172241,12419,2.56
172242,12419,6.51
172243,12419,7.14
172244,12419,6.26
172245,12419,2.53
172246,12419,1.12
172247,12419,0.86
172248,12419,3.72
172249,12419,8.53
172250,12420,1.69
172251,12420,0.5
172252,12420,1.48
172253,12420,4.38
172254,12420,5.84
172255,12420,4.13
172256,12420,3.36
172257,12420,3.41
172258,12420,1.36
172259,12420,7.83
172260,12420,7.16
172261,12420,0.4
172262,12420,7.21
172263,12420,4.92
172264,12420,0.14
172265,12420,6.11
172266,12420,0.84
172267,12420,3.21
172268,12420,3.06
172269,12420,3.39
172270,12420,3.45
172271,12420,3.53
172272,12420,6.08
172273,12420,5.69
172274,12420,3.22
172275,12420,7.48
172276,12420,8.14
172277,12420,1.1
172278,12420,9.8
172279,12420,3.58
172280,12421,5.17
172281,12421,1.12
172282,12421,1.6
172283,12421,3.85
172284,12421,7.92
172285,12421,8.02
172286,12421,5.01
172287,12421,9.37
172288,12421,3.75
172289,12421,6.08
172290,12421,2.84
172291,12421,6.75
172292,12421,2.27
172293,12421,1.0
172294,12421,2.54
172295,12421,0.24
172296,12421,5.92
172297,12421,9.74
172298,12421,3.96
172299,12421,6.58
172300,12421,7.11
172301,12421,4.43
172302,12421,6.13
172303,12421,8.04
172304,12421,8.41
172305,12421,9.03
172306,12421,0.37
172307,12421,9.52
172308,12421,9.19
172309,12421,2.03
172310,12422,5.75
172311,12422,6.83
172312,12422,4.21
172313,12422,4.73
172314,12422,6.54
172315,12422,3.74
172316,12422,6.67
172317,12422,9.23
172318,12422,5.08
172319,12422,8.83
172320,12422,8.83
172321,12422,8.78
172322,12422,3.4
172323,12422,5.2
172324,12422,6.01
172325,12422,4.71
172326,12422,2.5
172327,12422,7.74
172328,12422,6.84
172329,12422,4.78
172330,12422,9.65
172331,12422,4.7
172332,12422,4.48
172333,12422,7.9
172334,12422,7.94
172335,12422,8.77
172336,12422,4.59
172337,12422,8.89
172338,12422,4.5
172339,12422,0.45
172340,12423,7.17
172341,12423,3.83
172342,12423,0.5
172343,12423,5.79
172344,12423,0.96
172345,12423,7.08
172346,12423,7.46
172347,12423,3.7
172348,12423,5.87
172349,12423,5.57
172350,12423,4.81
172351,12423,3.1
172352,12423,1.16
172353,12423,2.51
172354,12423,5.68
172355,12423,9.44
172356,12423,0.64
172357,12423,9.51
172358,12423,1.85
172359,12423,7.4
172360,12423,8.97
172361,12423,4.96
172362,12423,9.52
172363,12423,4.65
172364,12423,3.11
172365,12423,6.76
172366,12423,5.13
172367,12423,4.49
172368,12423,4.01
172369,12423,2.84
172370,12424,7.79
172371,12424,3.69
172372,12424,0.92
172373,12424,1.67
172374,12424,1.15
172375,12424,5.12
172376,12424,8.67
172377,12424,1.89
172378,12424,9.67
172379,12424,4.87
172380,12424,7.47
172381,12424,6.13
172382,12424,0.59
172383,12424,8.7
172384,12424,0.53
172385,12424,4.88
172386,12424,9.99
172387,12424,1.04
172388,12424,2.08
172389,12424,4.1
172390,12424,7.01
172391,12424,3.47
172392,12424,2.14
172393,12424,2.22
172394,12424,7.69
172395,12424,7.68
172396,12424,2.38
172397,12424,1.58
172398,12424,5.25
172399,12424,0.92
172400,12425,5.69
172401,12425,0.89
172402,12425,2.43
172403,12425,0.88
172404,12425,4.57
172405,12425,6.42
172406,12425,3.4
172407,12425,8.33
172408,12425,0.1
172409,12425,2.19
172410,12425,8.27
172411,12425,5.19
172412,12425,1.53
172413,12425,4.22
172414,12425,6.06
172415,12425,2.06
172416,12425,0.0
172417,12425,2.5
172418,12425,4.15
172419,12425,3.37
172420,12425,1.41
172421,12425,9.21
172422,12425,3.64
172423,12425,0.34
172424,12425,7.61
172425,12425,7.04
172426,12425,9.06
172427,12425,9.25
172428,12425,1.84
172429,12425,0.67
172430,12426,0.17
172431,12426,2.4
172432,12426,4.99
172433,12426,5.18
172434,12426,8.11
172435,12426,5.82
172436,12426,2.06
172437,12426,7.55
172438,12426,6.13
172439,12426,1.43
172440,12426,0.67
172441,12426,5.2
172442,12426,5.15
172443,12426,0.71
172444,12426,1.17
172445,12426,8.51
172446,12426,4.94
172447,12426,6.52
172448,12426,7.59
172449,12426,8.68
172450,12426,4.49
172451,12426,0.42
172452,12426,0.36
172453,12426,8.18
172454,12426,6.5
172455,12426,8.95
172456,12426,3.78
172457,12426,3.21
172458,12426,5.0
172459,12426,0.66
172460,12427,0.3
172461,12427,2.86
172462,12427,2.45
172463,12427,8.78
172464,12427,4.2
172465,12427,5.26
172466,12427,8.8
172467,12427,5.32
172468,12427,9.34
172469,12427,5.1
172470,12427,7.9
172471,12427,9.91
172472,12427,4.66
172473,12427,0.6
172474,12427,7.25
172475,12427,1.26
172476,12427,3.92
172477,12427,1.29
172478,12427,2.3
172479,12427,2.97
172480,12427,2.24
172481,12427,2.3
172482,12427,2.35
172483,12427,8.74
172484,12427,4.51
172485,12427,6.4
172486,12427,7.95
172487,12427,3.77
172488,12427,7.99
172489,12427,1.15
172490,12428,4.55
172491,12428,2.11
172492,12428,6.43
172493,12428,0.68
172494,12428,5.38
172495,12428,0.25
172496,12428,7.54
172497,12428,6.89
172498,12428,9.69
172499,12428,6.51
172500,12428,3.5
172501,12428,0.15
172502,12428,4.8
172503,12428,2.06
172504,12428,0.44
172505,12428,6.81
172506,12428,9.34
172507,12428,6.58
172508,12428,8.79
172509,12428,0.5
172510,12428,5.67
172511,12428,0.76
172512,12428,0.76
